Impressions,Clicks,Sales,Spend,Marketplace,Ad_group,Orders,Units
17148,83,1170.86,234.172,Walmart,Digital_ad,13,14
6978,38,200.97,40.194,Walmart,Digital_ad,2,3
8123,13,188.89,37.778,Walmart,Digital_ad,1,1
9347,16,171.99,34.398,Walmart,PPC_Marketing,1,1
32863,28,306.09,61.218,Walmart,PPC_Marketing,2,3
5250,9,455.48,91.096,Walmart,PPC_Marketing,3,3
3650,12,120.99,24.198,Walmart,PPC_Marketing,1,1
24284,39,273.98,54.796,Walmart,PPC_Marketing,2,2
7500,29,124.99,62.495,Walmart,Outdoor_Marketing,1,1
62886,150,571.95,285.975,Walmart,Outdoor_Marketing,4,5
13980,59,602.94,301.47,Walmart,Outdoor_Marketing,6,6
13534,23,344.98,172.49,Walmart,Outdoor_Marketing,2,2
19976,28,853.96,426.98,Walmart,Outdoor_Marketing,4,4
131780,315,908.39,454.195,Walmart,Outdoor_Marketing,9,12
11130,38,322.99,161.495,Walmart,Outdoor_Marketing,1,1
15095,58,614.6,122.92,Walmart,Digital_ad,7,7
4988,35,144.98,28.996,Walmart,Digital_ad,2,2
10549,11,95.61,19.122,Walmart,Digital_ad,2,2
14144,74,286.94,57.388,Walmart,PPC_Marketing,5,6
5376,8,247.5,49.5,Walmart,PPC_Marketing,1,1
23937,54,561.94,112.388,Walmart,PPC_Marketing,6,6
3940,12,26.49,5.298,Walmart,PPC_Marketing,1,1
46366,79,1667.38,333.476,Walmart,PPC_Marketing,10,13
19386,57,241.98,120.99,Walmart,Outdoor_Marketing,2,2
4228,26,218.97,109.485,Walmart,Outdoor_Marketing,3,3
51645,125,2089.69,1044.845,Walmart,Outdoor_Marketing,14,19
13105,67,116.99,58.495,Walmart,Outdoor_Marketing,1,1
17762,43,399.98,199.99,Walmart,Outdoor_Marketing,2,2
16137,33,54.99,27.495,Walmart,Outdoor_Marketing,1,1
12405,41,163.99,81.995,Walmart,Outdoor_Marketing,1,1
18372,63,788.91,157.782,Walmart,Digital_ad,9,9
3340,18,289.96,57.992,Walmart,Digital_ad,3,4
37479,139,3996.93,799.386,Walmart,PPC_Marketing,16,77
6123,13,533.98,106.796,Walmart,PPC_Marketing,1,2
4393,8,247.5,49.5,Walmart,PPC_Marketing,1,1
20346,52,621.94,124.388,Walmart,PPC_Marketing,6,6
7339,20,174.99,34.998,Walmart,PPC_Marketing,1,1
4628,15,403.97,80.794,Walmart,PPC_Marketing,3,3
27740,47,1084.93,216.986,Walmart,PPC_Marketing,7,7
27276,122,692.94,346.47,Walmart,Outdoor_Marketing,5,6
11865,46,539.96,269.98,Walmart,Outdoor_Marketing,4,4
60931,184,1488.86,744.43,Walmart,Outdoor_Marketing,12,14
6894,22,199.98,99.99,Walmart,Outdoor_Marketing,2,2
7617,15,399.98,199.99,Walmart,Outdoor_Marketing,2,2
17617,31,585.97,292.985,Walmart,Outdoor_Marketing,3,3
22700,53,37.99,18.995,Walmart,Outdoor_Marketing,1,1
14768,55,357.96,71.592,Walmart,Digital_ad,4,4
40301,32,52.99,10.598,Walmart,Digital_ad,1,1
22991,58,214.97,42.994,Walmart,PPC_Marketing,2,3
28794,73,463.96,92.792,Walmart,PPC_Marketing,4,4
3779,8,1304.91,260.982,Walmart,PPC_Marketing,4,6
12240,56,1008.89,201.778,Walmart,PPC_Marketing,9,11
48161,119,75.19,15.038,Walmart,PPC_Marketing,1,1
27255,105,229.96,114.98,Walmart,Outdoor_Marketing,3,4
39977,115,1912.97,956.485,Walmart,Outdoor_Marketing,15,15
31880,86,1120.28,560.14,Walmart,Outdoor_Marketing,7,7
20260,36,144.99,72.495,Walmart,Outdoor_Marketing,1,1
15752,48,176.88,35.376,Walmart,Digital_ad,2,2
17169,26,84.99,16.998,Walmart,PPC_Marketing,1,1
12277,20,565.98,113.196,Walmart,PPC_Marketing,2,2
24172,72,163.99,32.798,Walmart,PPC_Marketing,1,1
27479,81,1308.68,654.34,Walmart,Outdoor_Marketing,9,10
40314,106,254.47,127.235,Walmart,Outdoor_Marketing,2,3
3528,16,24.99,12.495,Walmart,Outdoor_Marketing,1,1
21519,71,293.98,146.99,Walmart,Outdoor_Marketing,2,2
20823,68,356.95,71.39,Walmart,Digital_ad,5,5
8474,22,209.99,41.998,Walmart,Social_Media,1,1
10539,25,93.99,18.798,Walmart,PPC_Marketing,1,1
8555,14,751.48,150.296,Walmart,PPC_Marketing,2,3
17595,55,886.89,177.378,Walmart,PPC_Marketing,11,11
12871,18,298.97,59.794,Walmart,PPC_Marketing,2,3
31434,90,236.98,118.49,Walmart,Outdoor_Marketing,2,2
34485,110,398.94,199.47,Walmart,Outdoor_Marketing,6,6
30777,104,1486.87,743.435,Walmart,Outdoor_Marketing,8,13
55349,136,1251.94,625.97,Walmart,Outdoor_Marketing,6,6
26050,74,604.63,302.315,Walmart,Outdoor_Marketing,4,7
15485,51,374.95,74.99,Walmart,Digital_ad,5,5
5164,22,66.99,13.398,Walmart,Digital_ad,1,1
24836,23,52.99,10.598,Walmart,Digital_ad,1,1
20812,31,281.97,56.394,Walmart,PPC_Marketing,3,3
9936,29,149.98,29.996,Walmart,PPC_Marketing,2,2
7826,20,1091.94,218.388,Walmart,PPC_Marketing,6,6
23539,58,255.97,51.194,Walmart,PPC_Marketing,3,3
6001,9,142.99,28.598,Walmart,PPC_Marketing,1,1
7616,24,136.99,27.398,Walmart,PPC_Marketing,1,1
48811,129,685.8,342.9,Walmart,Outdoor_Marketing,5,5
33371,102,807.93,403.965,Walmart,Outdoor_Marketing,7,7
39552,109,972.04,486.02,Walmart,Outdoor_Marketing,7,9
22905,108,1456.6,728.3,Walmart,Outdoor_Marketing,10,18
44585,113,619.12,309.56,Walmart,Outdoor_Marketing,4,4
16243,32,88.98,44.49,Walmart,Outdoor_Marketing,2,2
19485,57,378.95,75.79,Walmart,Digital_ad,4,5
3660,16,147.98,29.596,Walmart,Digital_ad,2,2
25263,28,105.98,21.196,Walmart,Digital_ad,2,2
10040,23,187.98,37.596,Walmart,PPC_Marketing,2,2
11790,44,1053.95,210.79,Walmart,PPC_Marketing,6,6
6379,22,266.99,53.398,Walmart,PPC_Marketing,1,1
21270,26,495,99,Walmart,PPC_Marketing,1,2
17465,54,245.97,49.194,Walmart,PPC_Marketing,3,3
8585,31,134.99,26.998,Walmart,PPC_Marketing,1,1
29659,157,451.3,90.26,Walmart,PPC_Marketing,13,16
47094,122,1827.06,913.53,Walmart,Outdoor_Marketing,12,15
37641,103,1549.87,774.935,Walmart,Outdoor_Marketing,9,13
15872,33,604.88,302.44,Walmart,Outdoor_Marketing,5,12
49414,131,859.9,171.98,Walmart,Digital_ad,10,10
4146,15,80.99,16.198,Walmart,Digital_ad,1,1
21509,28,129.98,25.996,Walmart,Digital_ad,2,2
8381,27,178.98,35.796,Walmart,PPC_Marketing,2,2
10308,42,213.27,42.654,Walmart,PPC_Marketing,3,3
8792,25,266.99,53.398,Walmart,PPC_Marketing,1,1
43715,111,774.92,154.984,Walmart,PPC_Marketing,8,8
13812,20,428.98,85.796,Walmart,PPC_Marketing,3,3
13932,41,303.96,60.792,Walmart,PPC_Marketing,4,4
32300,83,341.96,170.98,Walmart,Outdoor_Marketing,4,4
16639,72,134.99,67.495,Walmart,Outdoor_Marketing,1,1
24376,45,88.99,17.798,Walmart,Digital_ad,1,1
10532,24,187.98,37.596,Walmart,PPC_Marketing,2,2
10735,38,84.99,16.998,Walmart,PPC_Marketing,1,1
14935,24,1430.92,286.184,Walmart,PPC_Marketing,5,8
36209,72,227.97,45.594,Walmart,PPC_Marketing,3,3
12553,30,220.14,44.028,Walmart,PPC_Marketing,1,1
2898,10,18.99,3.798,Walmart,PPC_Marketing,1,1
25101,80,2745.42,1372.71,Walmart,Outdoor_Marketing,15,18
28116,99,210.98,105.49,Walmart,Outdoor_Marketing,2,2
60693,109,166.99,83.495,Walmart,Outdoor_Marketing,1,1
44511,70,210.98,105.49,Walmart,Outdoor_Marketing,2,2
39117,63,460.98,230.49,Walmart,Outdoor_Marketing,2,2
1715,7,161.88,32.376,Walmart,Digital_ad,2,2
11421,18,139.99,27.998,Walmart,Digital_ad,1,1
32878,95,928.5,515.8333333,Ebay,PPC_Marketing,10,10
17917,29,417.97,232.2055556,Ebay,PPC_Marketing,3,3
9481,39,129.98,72.21111111,Ebay,PPC_Marketing,2,2
3266,4,55.98,31.1,Ebay,PPC_Marketing,1,2
23160,39,266.98,53.396,Ebay,Outdoor_Marketing,2,2
11184,16,306.99,61.398,Ebay,Outdoor_Marketing,1,1
65065,71,716.84,143.368,Ebay,Outdoor_Marketing,16,16
4556,11,99.99,19.998,Ebay,Outdoor_Marketing,1,1
14412,22,89.99,17.998,Ebay,Outdoor_Marketing,1,1
41905,136,2002.86,400.572,Ebay,TV_ad,11,14
23281,74,499.96,277.7555556,Ebay,PPC_Marketing,4,4
31848,111,966.91,537.1722222,Ebay,PPC_Marketing,9,9
3447,6,289.98,161.1,Ebay,PPC_Marketing,1,2
4541,23,62.99,12.598,Ebay,Outdoor_Marketing,1,1
28071,64,768.94,153.788,Ebay,Outdoor_Marketing,5,6
37824,204,1215.92,243.184,Ebay,Outdoor_Marketing,7,8
29549,29,293.23,58.646,Ebay,Outdoor_Marketing,8,8
14327,50,69.99,13.998,Ebay,Outdoor_Marketing,1,1
12081,25,111.88,22.376,Ebay,Outdoor_Marketing,2,2
23292,66,455.5,91.1,Ebay,Digital_ad,5,5
46550,179,1258.93,251.786,Ebay,TV_ad,5,7
17052,47,1100.09,611.1611111,Ebay,PPC_Marketing,10,11
25920,26,119.99,66.66111111,Ebay,PPC_Marketing,1,1
36940,127,912.87,507.15,Ebay,PPC_Marketing,13,13
34957,65,659.94,131.988,Ebay,Outdoor_Marketing,5,6
7273,11,219.98,43.996,Ebay,Outdoor_Marketing,1,2
17381,66,237.96,47.592,Ebay,Outdoor_Marketing,2,4
9350,27,689.91,137.982,Ebay,Outdoor_Marketing,5,9
28402,55,463.59,92.718,Ebay,Digital_ad,5,6
3119,6,188.46,37.692,Ebay,Digital_ad,2,2
38881,111,901.02,500.5666667,Ebay,PPC_Marketing,13,14
16239,64,685.61,380.8944444,Ebay,PPC_Marketing,9,9
22484,105,990.19,198.038,Ebay,Outdoor_Marketing,7,7
26694,43,358.97,71.794,Ebay,Outdoor_Marketing,2,3
26339,37,474.96,94.992,Ebay,Outdoor_Marketing,4,4
1196,3,259.99,51.998,Ebay,Outdoor_Marketing,1,1
5381,15,143.97,28.794,Ebay,Outdoor_Marketing,3,3
4694,10,124.98,24.996,Ebay,Outdoor_Marketing,2,2
5278,24,1296.11,259.222,Ebay,Outdoor_Marketing,7,21
16909,31,255.97,51.194,Ebay,Digital_ad,3,3
61017,112,479.97,95.994,Ebay,TV_ad,2,3
9589,34,64.99,36.10555556,Ebay,PPC_Marketing,1,1
24314,80,843.9,468.8333333,Ebay,PPC_Marketing,10,10
46084,78,518.96,288.3111111,Ebay,PPC_Marketing,4,4
86067,146,1096.97,609.4277778,Ebay,PPC_Marketing,12,13
25279,51,386.47,77.294,Ebay,Outdoor_Marketing,3,3
12132,25,99.99,19.998,Ebay,Outdoor_Marketing,1,1
18181,21,299.97,59.994,Ebay,Outdoor_Marketing,2,3
1484,6,178.99,35.798,Ebay,Outdoor_Marketing,1,1
14026,37,350.98,70.196,Ebay,Outdoor_Marketing,2,2
6905,20,54.99,10.998,Ebay,Outdoor_Marketing,1,1
12353,19,102.99,20.598,Ebay,Digital_ad,1,1
121214,200,1982.87,396.574,Ebay,TV_ad,10,11
23403,65,876.91,487.1722222,Ebay,PPC_Marketing,9,9
29925,61,1158.92,643.8444444,Ebay,PPC_Marketing,8,8
3479,10,93.99,52.21666667,Ebay,PPC_Marketing,1,1
6502,8,93.99,52.21666667,Ebay,PPC_Marketing,1,1
84732,148,661.89,132.378,Ebay,Outdoor_Marketing,6,11
22081,53,1290.91,258.182,Ebay,Outdoor_Marketing,6,9
15459,37,356.97,71.394,Ebay,Outdoor_Marketing,3,3
12587,31,264.98,52.996,Ebay,Outdoor_Marketing,2,2
14262,52,99.99,19.998,Ebay,Outdoor_Marketing,1,1
3648,16,119.98,23.996,Ebay,Outdoor_Marketing,1,2
42881,54,377.24,75.448,Ebay,Digital_ad,4,4
14570,25,116.99,23.398,Ebay,Social_Media,1,1
33736,127,1215.04,675.0222222,Ebay,PPC_Marketing,17,18
28707,140,2240.73,1244.85,Ebay,PPC_Marketing,25,27
39707,107,802.42,445.7888889,Ebay,PPC_Marketing,8,8
21498,107,787.11,437.2833333,Ebay,PPC_Marketing,16,16
1842,5,192.98,107.2111111,Ebay,PPC_Marketing,2,2
4554,7,251.99,139.9944444,Ebay,PPC_Marketing,1,1
82071,220,448.33,249.0722222,Ebay,PPC_Marketing,12,16
91294,143,1500.9,300.18,Ebay,Outdoor_Marketing,9,10
45786,72,962.44,192.488,Ebay,Outdoor_Marketing,6,8
18705,40,113.99,22.798,Ebay,Outdoor_Marketing,1,1
11287,10,98.99,19.798,Ebay,Outdoor_Marketing,1,1
15150,48,143.88,28.776,Ebay,Outdoor_Marketing,2,2
19153,44,383.96,76.792,Ebay,Digital_ad,4,4
7031,12,261.98,52.396,Ebay,Digital_ad,2,2
22401,68,125.26,69.58888889,Ebay,PPC_Marketing,4,4
108728,205,874.91,486.0611111,Ebay,PPC_Marketing,19,19
3261,11,171.99,95.55,Ebay,PPC_Marketing,1,1
32983,48,965.97,536.65,Ebay,PPC_Marketing,7,7
39871,71,849.93,169.986,Ebay,Outdoor_Marketing,7,7
17055,36,199.99,39.998,Ebay,Outdoor_Marketing,1,1
18650,23,484.8,96.96,Ebay,Outdoor_Marketing,4,4
226819,172,1026.57,205.314,Ebay,Outdoor_Marketing,23,23
62711,100,914.68,182.936,Ebay,Digital_ad,9,10
24016,102,999.49,555.2722222,Ebay,PPC_Marketing,16,17
52162,102,2006.85,401.37,Ebay,Outdoor_Marketing,12,15
14190,36,676.95,135.39,Ebay,Outdoor_Marketing,5,5
77448,54,702.29,140.458,Ebay,Outdoor_Marketing,9,11
126248,128,323.97,64.794,Ebay,Outdoor_Marketing,3,3
5211,9,124.99,24.998,Ebay,Digital_ad,1,1
16151,55,49.49,9.898,Ebay,TV_ad,1,1
19148,66,1739.89,966.6055556,Ebay,PPC_Marketing,11,11
23685,35,251.99,139.9944444,Ebay,PPC_Marketing,1,1
57976,137,2847.91,569.582,Ebay,Outdoor_Marketing,17,19
16365,47,427.97,85.594,Ebay,Outdoor_Marketing,3,3
58499,79,698.12,139.624,Ebay,Outdoor_Marketing,6,8
9004,32,209.99,41.998,Ebay,Outdoor_Marketing,1,1
86866,92,862.94,172.588,Ebay,Outdoor_Marketing,4,6
22404,38,129.98,25.996,Ebay,Outdoor_Marketing,1,2
5472,9,88.99,17.798,Ebay,Digital_ad,1,1
42298,50,357.96,198.8666667,Ebay,PPC_Marketing,4,4
6347,8,258.99,143.8833333,Ebay,PPC_Marketing,1,1
8440,20,401.45,223.0277778,Ebay,PPC_Marketing,4,5
14626,14,523.31,290.7277778,Ebay,PPC_Marketing,3,3
23373,50,430.26,239.0333333,Ebay,PPC_Marketing,4,4
18118,35,299.98,59.996,Ebay,Outdoor_Marketing,2,2
10979,26,113.99,22.798,Ebay,Outdoor_Marketing,1,1
9579,29,199.99,39.998,Ebay,Outdoor_Marketing,1,1
98526,143,966.91,193.382,Ebay,Outdoor_Marketing,11,12
3447,17,179.98,35.996,Ebay,Outdoor_Marketing,2,2
18367,44,344.97,68.994,Ebay,Outdoor_Marketing,3,3
20521,40,102.99,20.598,Ebay,Digital_ad,1,1
9799,33,963.86,535.4777778,Ebay,PPC_Marketing,9,14
9544,25,348.98,193.8777778,Ebay,PPC_Marketing,2,2
77507,103,365.96,73.192,Ebay,Outdoor_Marketing,3,4
8525,19,217.94,43.588,Ebay,Outdoor_Marketing,4,5
85129,151,507.18,101.436,Ebay,Outdoor_Marketing,5,5
6473,19,292.98,58.596,Ebay,Outdoor_Marketing,2,2
15366,61,844.03,168.806,Ebay,Outdoor_Marketing,7,7
11701,25,269.96,53.992,Ebay,Outdoor_Marketing,2,4
297,4,66.99,13.398,Ebay,Digital_ad,1,1
13374,16,542.56,301.4222222,Ebay,PPC_Marketing,3,4
18064,39,176.99,98.32777778,Ebay,PPC_Marketing,1,1
5924,17,308.98,171.6555556,Ebay,PPC_Marketing,2,2
14392,69,1341.18,745.1,Ebay,PPC_Marketing,10,12
6802,11,569.92,113.984,Ebay,Outdoor_Marketing,3,8
10801,23,199.99,39.998,Ebay,Outdoor_Marketing,1,1
25154,47,191.78,38.356,Ebay,Outdoor_Marketing,2,2
11327,32,339.97,67.994,Ebay,Outdoor_Marketing,2,3
4899,21,133.98,26.796,Ebay,Digital_ad,2,2
56474,123,734.86,408.2555556,Ebay,PPC_Marketing,13,14
14421,45,433.97,241.0944444,Ebay,PPC_Marketing,3,3
5221,10,523.98,291.1,Ebay,PPC_Marketing,2,2
35531,71,650.95,361.6388889,Ebay,PPC_Marketing,5,5
151977,313,884.95,176.99,Ebay,Outdoor_Marketing,5,5
32625,68,1218.12,243.624,Ebay,Outdoor_Marketing,8,8
26814,87,827.91,165.582,Ebay,Outdoor_Marketing,9,9
10136,33,64.99,12.998,Ebay,Outdoor_Marketing,1,1
8926,32,399.98,79.996,Ebay,Outdoor_Marketing,2,2
21112,75,209.99,41.998,Ebay,Outdoor_Marketing,1,1
41274,100,64.99,12.998,Ebay,Outdoor_Marketing,1,1
13544,25,66.99,13.398,Ebay,Digital_ad,1,1
90245,170,1142.81,634.8944444,Ebay,PPC_Marketing,17,20
32943,75,354.21,196.7833333,Ebay,PPC_Marketing,4,4
20838,85,1248.44,693.5777778,Ebay,PPC_Marketing,7,7
13599,15,241.99,134.4388889,Ebay,PPC_Marketing,1,1
23400,49,525.94,292.1888889,Ebay,PPC_Marketing,4,6
41829,94,761.93,152.386,Ebay,Outdoor_Marketing,7,7
21716,59,129.98,25.996,Ebay,Outdoor_Marketing,2,2
9965,33,495.95,99.19,Ebay,Outdoor_Marketing,3,5
25325,63,274.08,54.816,Ebay,Outdoor_Marketing,3,3
24107,57,205.62,41.124,Ebay,Outdoor_Marketing,3,3
30543,90,496.98,99.396,Ebay,Outdoor_Marketing,2,2
65382,120,533.96,106.792,Ebay,Outdoor_Marketing,4,4
8399,30,600.91,120.182,Ebay,Digital_ad,8,9
5322,9,349.96,69.992,Ebay,Social_Media,2,4
44807,90,408.94,227.1888889,Ebay,PPC_Marketing,6,6
28455,84,663.84,368.8,Ebay,PPC_Marketing,7,9
20292,66,1620.4,900.2222222,Ebay,PPC_Marketing,9,11
174556,251,419.98,83.996,Ebay,Outdoor_Marketing,2,2
14788,51,299.97,59.994,Ebay,Outdoor_Marketing,2,3
16045,45,890.53,178.106,Ebay,Outdoor_Marketing,8,13
10424,25,726.75,145.35,Ebay,Outdoor_Marketing,5,5
17131,31,97.59,19.518,Ebay,Outdoor_Marketing,1,1
44499,140,1887.92,377.584,Ebay,Outdoor_Marketing,4,8
8904,30,98.99,19.798,Ebay,Digital_ad,1,1
85155,184,629.86,349.9222222,Ebay,PPC_Marketing,12,12
50003,127,1006.16,558.9777778,Ebay,PPC_Marketing,13,14
6953,9,251.99,139.9944444,Ebay,PPC_Marketing,1,1
32185,60,331.96,184.4222222,Ebay,PPC_Marketing,3,4
14168,60,389.97,77.994,Ebay,Outdoor_Marketing,3,3
27244,91,210.52,42.104,Ebay,Outdoor_Marketing,4,4
54642,125,1217.3,243.46,Ebay,Outdoor_Marketing,12,12
11668,36,199.99,39.998,Ebay,Outdoor_Marketing,1,1
136519,220,630.1,126.02,Ebay,Outdoor_Marketing,5,6
7115,19,376.98,75.396,Ebay,Social_Media,2,2
79751,131,648.56,360.3111111,Ebay,PPC_Marketing,12,12
22098,64,618.22,343.4555556,Ebay,PPC_Marketing,8,8
48632,90,415.96,231.0888889,Ebay,PPC_Marketing,4,4
24344,98,1645.22,329.044,Ebay,Outdoor_Marketing,11,11
19318,61,648.25,129.65,Ebay,Outdoor_Marketing,5,7
63077,125,387.94,77.588,Ebay,Outdoor_Marketing,4,4
9836,38,726.68,145.336,Ebay,Outdoor_Marketing,5,5
121177,179,743.94,148.788,Ebay,Outdoor_Marketing,6,6
54749,124,774.88,154.976,Ebay,Outdoor_Marketing,4,12
15878,45,305.96,61.192,Ebay,Digital_ad,4,4
85041,216,2322.33,1290.183333,Ebay,PPC_Marketing,25,27
6428,18,385.98,214.4333333,Ebay,PPC_Marketing,2,2
17196,62,305.98,169.9888889,Ebay,PPC_Marketing,1,2
45929,51,761.94,423.3,Ebay,PPC_Marketing,6,6
19502,61,231.97,46.394,Ebay,Outdoor_Marketing,3,3
15177,47,269.98,53.996,Ebay,Outdoor_Marketing,2,2
9214,13,113.99,22.798,Ebay,Outdoor_Marketing,1,1
9953,35,973.93,194.786,Ebay,Outdoor_Marketing,7,7
27511,86,304.95,60.99,Ebay,Outdoor_Marketing,2,5
17802,75,1197.18,239.436,Ebay,Digital_ad,14,14
35107,40,132.99,26.598,Ebay,Digital_ad,1,1
48315,169,1013.47,563.0388889,Ebay,PPC_Marketing,19,19
54117,172,1835.99,1019.994444,Ebay,PPC_Marketing,18,21
14664,22,318.98,177.2111111,Ebay,PPC_Marketing,2,2
14270,51,491.86,98.372,Ebay,Outdoor_Marketing,4,4
17491,53,997.93,199.586,Ebay,Outdoor_Marketing,7,7
3917,9,199.99,39.998,Ebay,Outdoor_Marketing,1,1
37753,128,1264.43,252.886,Ebay,Outdoor_Marketing,6,7
11344,32,313.98,62.796,Ebay,Outdoor_Marketing,2,2
55810,98,105.98,21.196,Ebay,Outdoor_Marketing,2,2
88584,285,474.44,94.888,Ebay,Outdoor_Marketing,5,6
24679,103,840.89,168.178,Ebay,Digital_ad,9,11
38701,87,442.93,88.586,Ebay,Digital_ad,7,7
8815,54,207.47,115.2611111,Ebay,PPC_Marketing,3,3
150332,437,5696.19,3164.55,Ebay,PPC_Marketing,47,48
16681,15,455.83,253.2388889,Ebay,PPC_Marketing,4,4
4284,9,171.99,95.55,Ebay,PPC_Marketing,1,1
23987,51,506.98,281.6555556,Ebay,PPC_Marketing,4,4
17907,54,334.98,66.996,Ebay,Outdoor_Marketing,2,2
20709,46,444.96,88.992,Ebay,Outdoor_Marketing,4,4
40682,115,288.87,57.774,Ebay,Outdoor_Marketing,3,3
45164,173,84.99,16.998,Ebay,Outdoor_Marketing,1,1
14447,100,1038.87,207.774,Ebay,Digital_ad,13,13
41133,61,222.97,44.594,Ebay,Digital_ad,3,3
25335,100,445.61,247.5611111,Ebay,PPC_Marketing,7,7
6897,25,439.52,244.1777778,Ebay,PPC_Marketing,7,8
6058,7,26.99,14.99444444,Ebay,PPC_Marketing,1,1
22512,15,222.69,123.7166667,Ebay,PPC_Marketing,1,1
6974,10,251.99,139.9944444,Ebay,PPC_Marketing,1,1
4789,9,266.99,148.3277778,Ebay,PPC_Marketing,1,1
12016,25,509.96,101.992,Ebay,Outdoor_Marketing,4,4
16121,38,316.97,63.394,Ebay,Outdoor_Marketing,3,3
1861,6,199.99,39.998,Ebay,Outdoor_Marketing,1,1
112723,378,412.94,82.588,Ebay,Outdoor_Marketing,4,6
14574,74,453.94,90.788,Ebay,Digital_ad,5,5
46450,79,535.92,107.184,Ebay,Digital_ad,8,8
14800,22,899.98,179.996,Ebay,Digital_ad,1,2
7223,16,144.99,28.998,Ebay,Social_Media,1,1
19009,30,858.49,476.9388889,Ebay,PPC_Marketing,4,4
13323,36,290.97,161.65,Ebay,PPC_Marketing,3,3
5733,6,258.99,143.8833333,Ebay,PPC_Marketing,1,1
4052,13,69.98,38.87777778,Ebay,PPC_Marketing,2,2
34581,165,764.94,152.988,Ebay,Outdoor_Marketing,6,6
25563,106,19.29,3.858,Ebay,Outdoor_Marketing,1,1
23694,37,331.98,66.396,Ebay,Outdoor_Marketing,2,2
106224,158,402.96,80.592,Ebay,Outdoor_Marketing,4,4
19868,82,1048.86,209.772,Ebay,Digital_ad,13,14
26149,61,1150.85,230.17,Ebay,Digital_ad,13,15
60293,174,1203.21,668.45,Ebay,PPC_Marketing,17,19
19956,37,217.97,121.0944444,Ebay,PPC_Marketing,3,3
5779,22,17.99,9.994444444,Ebay,PPC_Marketing,1,1
54213,61,410.97,228.3166667,Ebay,PPC_Marketing,3,3
32887,117,575.95,115.19,Ebay,Outdoor_Marketing,4,5
13488,39,452.98,90.596,Ebay,Outdoor_Marketing,2,2
24079,83,209.99,41.998,Ebay,Outdoor_Marketing,1,1
24540,55,1055.93,211.186,Ebay,Outdoor_Marketing,4,7
16536,32,109.99,21.998,Ebay,Outdoor_Marketing,1,1
118043,213,1629.05,325.81,Ebay,Outdoor_Marketing,15,18
20845,81,600.93,120.186,Ebay,Digital_ad,7,7
5703,33,245.96,49.192,Ebay,Digital_ad,3,4
23082,52,288.05,160.0277778,Ebay,PPC_Marketing,5,5
26020,43,536,297.7777778,Ebay,PPC_Marketing,3,4
20297,48,558.94,310.5222222,Ebay,PPC_Marketing,6,6
49743,75,481.81,267.6722222,Ebay,PPC_Marketing,4,4
14486,52,799.92,159.984,Ebay,Outdoor_Marketing,6,8
21811,47,113.99,22.798,Ebay,Outdoor_Marketing,1,1
30434,110,1122.13,224.426,Ebay,Outdoor_Marketing,6,9
18373,47,624.96,124.992,Ebay,Outdoor_Marketing,4,4
21735,41,1063.95,212.79,Ebay,Outdoor_Marketing,4,5
70795,144,439.92,87.984,Ebay,Outdoor_Marketing,5,8
17126,89,659.92,131.984,Ebay,Digital_ad,7,8
5755,44,270.96,54.192,Ebay,Digital_ad,4,4
1640,5,49.98,9.996,Ebay,Social_Media,1,2
3055,12,287.98,159.9888889,Ebay,PPC_Marketing,2,2
10569,12,266.99,148.3277778,Ebay,PPC_Marketing,1,1
33499,57,139.99,77.77222222,Ebay,PPC_Marketing,1,1
31590,65,234.63,130.35,Ebay,PPC_Marketing,3,3
4108,6,278.98,154.9888889,Ebay,PPC_Marketing,2,2
5603,24,214.98,119.4333333,Ebay,PPC_Marketing,2,2
55255,57,572.21,317.8944444,Ebay,PPC_Marketing,4,4
13010,45,209.98,41.996,Ebay,Outdoor_Marketing,2,2
52066,165,1592.07,318.414,Ebay,Outdoor_Marketing,15,17
16440,49,66.49,13.298,Ebay,Outdoor_Marketing,1,1
10211,25,199.99,39.998,Ebay,Outdoor_Marketing,1,1
22568,32,275.98,55.196,Ebay,Outdoor_Marketing,2,2
211051,475,1219.79,243.958,Ebay,Outdoor_Marketing,11,17
12406,26,407.93,81.586,Ebay,Digital_ad,4,5
3478,19,211.97,42.394,Ebay,Digital_ad,3,3
4904,9,409.97,81.994,Ebay,Social_Media,3,3
6530,16,740.77,411.5388889,Ebay,PPC_Marketing,3,3
43696,46,562.97,312.7611111,Ebay,PPC_Marketing,3,3
3532,14,275.97,153.3166667,Ebay,PPC_Marketing,3,3
29140,43,292.27,162.3722222,Ebay,PPC_Marketing,3,3
6236,25,99.99,19.998,Ebay,Outdoor_Marketing,1,1
71561,169,2015.57,403.114,Ebay,Outdoor_Marketing,15,19
2406,14,113.99,22.798,Ebay,Outdoor_Marketing,1,1
18765,36,1693.48,338.696,Ebay,Outdoor_Marketing,6,14
97014,180,280.95,56.19,Ebay,Outdoor_Marketing,5,5
13481,53,365.96,73.192,Ebay,Digital_ad,4,4
2881,17,454.04,90.808,Ebay,Digital_ad,6,6
16055,17,174.99,34.998,Ebay,Digital_ad,1,1
3223,9,178.99,35.798,Ebay,Social_Media,1,1
28981,90,356.88,198.2666667,Ebay,PPC_Marketing,9,12
31029,87,696.93,387.1833333,Ebay,PPC_Marketing,7,7
6349,22,819.94,455.5222222,Ebay,PPC_Marketing,6,6
49797,87,922.23,512.35,Ebay,PPC_Marketing,7,7
